air_temperature,air_humidity,soil_moisture,solar_radiation,ndvi,days_since_rain,wind_speed,risk_class
26.0,74.6,33.1,568.0,0.671,4.0,11.5,0
27.7,58.0,55.2,342.0,0.263,10.0,26.2,1
21.8,43.6,33.1,590.0,0.437,14.0,6.8,1
25.5,56.9,34.2,309.0,0.498,6.0,10.0,0
16.4,69.3,51.0,455.0,0.7,18.0,6.5,0
26.8,38.7,67.0,404.0,0.431,7.0,3.2,1
28.7,30.4,60.5,50.0,0.648,7.0,13.7,0
24.6,95.9,35.8,458.0,0.379,34.0,10.0,1
16.3,48.4,37.2,358.0,0.621,9.0,1.6,0
31.9,57.5,38.7,482.0,0.687,23.0,26.9,1
28.2,52.8,40.4,520.0,0.883,32.0,11.1,0
21.6,69.9,24.4,838.0,0.664,2.0,6.3,1
24.3,91.9,53.0,575.0,0.473,3.0,18.6,0
17.0,70.4,41.3,580.0,0.889,1.0,22.6,0
19.8,32.7,37.3,609.0,0.587,11.0,3.6,0
22.8,35.1,17.7,677.0,0.759,11.0,3.0,1
33.4,52.8,39.0,602.0,0.51,4.0,7.5,1
22.2,55.2,7.7,571.0,0.636,1.0,14.4,1
29.8,29.0,28.7,648.0,0.476,9.0,30.2,1
22.8,74.7,29.0,83.0,0.678,1.0,0.4,0
27.5,40.4,42.6,896.0,0.765,5.0,36.6,0
25.2,86.9,68.1,806.0,0.531,11.0,12.0,0
31.2,92.8,47.2,559.0,0.521,7.0,25.5,1
22.8,55.5,61.2,266.0,0.684,14.0,24.2,0
16.6,67.9,48.3,738.0,0.471,5.0,10.0,0
17.7,37.8,56.0,395.0,0.347,3.0,7.4,0
22.8,71.2,67.7,616.0,0.684,3.0,15.2,0
18.5,51.0,26.3,289.0,0.601,11.0,12.2,1
28.5,40.4,25.2,921.0,0.597,6.0,6.0,1
23.2,54.8,48.7,260.0,0.714,3.0,10.1,0
40.2,51.6,37.9,532.0,0.739,9.0,8.0,1
15.6,54.1,41.5,138.0,0.591,1.0,10.8,0
27.2,77.1,34.0,513.0,0.418,7.0,22.6,1
19.2,45.9,28.5,443.0,0.505,8.0,8.0,0
23.0,91.2,63.9,725.0,0.725,9.0,13.2,0
26.8,36.1,20.4,443.0,0.645,18.0,9.9,1
12.0,89.1,49.0,725.0,0.521,5.0,9.8,0
27.4,41.7,46.4,336.0,0.479,8.0,8.7,0
37.4,60.0,12.7,469.0,0.731,9.0,15.5,2
23.3,51.2,24.7,473.0,0.58,6.0,0.6,1
27.6,53.8,27.4,609.0,0.755,2.0,15.7,1
32.1,74.4,47.0,586.0,0.778,12.0,12.5,0
25.0,87.0,32.1,650.0,0.564,0.0,11.9,0
22.5,81.4,36.6,568.0,0.791,2.0,17.4,1
12.3,52.7,14.7,639.0,0.645,5.0,1.9,1
29.8,63.3,75.2,358.0,0.668,2.0,22.0,0
25.3,45.9,39.1,590.0,0.226,7.0,8.5,1
19.9,42.2,46.0,809.0,0.445,15.0,8.1,1
26.8,39.4,29.3,218.0,0.455,24.0,4.9,2
22.5,52.1,27.6,608.0,0.563,6.0,5.5,1
22.8,64.5,68.6,642.0,0.641,9.0,1.8,0
29.6,25.6,7.3,783.0,0.648,7.0,11.2,2
18.0,59.2,42.5,651.0,0.671,6.0,6.7,0
32.3,87.3,18.6,538.0,0.497,6.0,19.6,2
17.6,80.2,31.5,597.0,0.744,21.0,13.7,0
22.0,49.5,27.8,388.0,0.946,1.0,12.2,0
37.5,34.9,22.2,450.0,0.556,12.0,7.4,2
32.8,68.3,38.6,280.0,0.501,3.0,9.0,0
26.6,18.3,3.0,788.0,0.497,5.0,29.5,2
20.4,80.0,33.0,601.0,0.635,2.0,7.3,0
22.8,56.2,36.6,355.0,0.525,2.0,0.5,0
26.4,93.0,16.3,569.0,0.309,14.0,8.7,2
26.2,28.9,62.2,729.0,0.358,4.0,4.3,1
25.5,76.5,28.5,699.0,0.804,7.0,8.1,0
25.8,58.2,34.2,353.0,0.851,9.0,10.7,1
24.7,54.0,28.5,50.0,0.908,18.0,4.4,0
17.3,35.3,36.7,591.0,0.661,2.0,1.6,0
22.9,70.7,58.9,360.0,0.442,19.0,8.9,1
31.5,72.2,77.6,632.0,0.541,8.0,26.8,2
17.8,92.1,49.9,691.0,0.352,8.0,10.3,1
24.9,78.1,55.4,720.0,0.345,5.0,12.8,0
21.1,49.3,65.5,834.0,0.666,4.0,7.8,1
26.7,41.9,42.0,743.0,0.717,1.0,14.6,0
23.7,35.4,63.1,835.0,0.95,16.0,17.6,1
34.9,86.5,50.7,768.0,0.605,2.0,23.4,1
29.0,46.0,40.3,784.0,0.376,4.0,28.3,1
18.1,86.6,43.6,513.0,0.598,14.0,13.5,0
30.0,69.5,8.9,288.0,0.569,6.0,23.8,2
21.4,65.9,42.7,967.0,0.532,2.0,19.7,0
22.5,54.5,13.3,531.0,0.682,12.0,14.8,1
27.9,71.9,12.0,741.0,0.401,4.0,10.1,2
23.0,59.7,41.1,421.0,0.644,4.0,1.1,0
31.4,53.4,20.2,694.0,0.737,2.0,39.9,2
21.4,72.5,37.9,80.0,0.876,4.0,11.3,0
22.3,57.4,40.2,446.0,0.676,5.0,7.1,0
22.1,45.6,40.9,502.0,0.808,9.0,7.2,0
22.6,70.8,23.5,603.0,0.54,3.0,17.4,1
32.6,58.8,52.4,713.0,0.565,16.0,3.4,0
29.8,68.8,36.6,323.0,0.863,14.0,26.7,1
36.3,51.8,45.1,639.0,0.373,14.0,13.3,1
39.6,38.2,18.9,741.0,0.547,7.0,5.9,2
19.8,91.2,35.1,942.0,0.823,11.0,15.7,1
26.4,87.8,55.6,647.0,0.582,11.0,18.5,1
18.9,75.9,53.5,437.0,0.569,13.0,5.7,0
21.3,53.0,25.2,291.0,0.572,14.0,15.3,1
22.2,54.6,29.3,849.0,0.641,11.0,7.9,0
19.7,84.9,22.2,653.0,0.815,11.0,8.0,1
19.7,53.6,27.5,516.0,0.786,10.0,8.7,1
25.1,48.6,15.6,228.0,0.622,11.0,0.6,0
18.7,93.7,35.8,352.0,0.817,7.0,22.1,0
31.1,59.1,48.1,634.0,0.682,4.0,8.1,0
20.5,91.8,25.4,584.0,0.775,2.0,7.9,1
42.9,34.8,36.6,170.0,0.435,2.0,24.3,2
23.3,69.3,34.5,634.0,0.933,3.0,14.2,0
26.4,97.3,54.9,238.0,0.66,13.0,5.1,0
18.2,60.5,28.2,764.0,0.125,18.0,12.8,2
36.2,55.2,28.8,558.0,0.919,11.0,14.6,1
32.7,39.0,24.5,437.0,0.621,8.0,9.1,1
27.8,79.5,19.8,698.0,0.549,1.0,33.0,1
17.9,46.1,46.5,584.0,0.511,6.0,8.8,1
27.3,58.3,35.8,758.0,0.699,4.0,10.4,0
19.3,37.8,38.9,534.0,0.46,4.0,10.7,0
34.8,88.0,58.4,545.0,0.516,7.0,17.7,0
30.9,80.8,59.3,469.0,0.52,11.0,4.7,1
26.6,59.4,11.7,567.0,0.567,7.0,19.3,2
11.4,39.2,48.4,826.0,0.527,26.0,42.6,1
20.1,87.6,41.6,430.0,0.774,8.0,2.7,0
30.1,53.4,30.6,637.0,0.669,1.0,5.0,0
33.3,40.1,43.2,362.0,0.691,21.0,2.3,0
32.7,28.3,10.4,148.0,0.73,6.0,0.9,1
16.4,48.4,61.4,557.0,0.603,17.0,4.9,0
27.8,33.8,46.2,587.0,0.436,2.0,5.2,0
32.1,48.8,24.2,500.0,0.945,3.0,18.6,1
16.0,73.4,28.6,251.0,0.787,3.0,23.8,0
26.0,53.2,10.7,575.0,0.91,13.0,12.7,2
27.6,66.4,33.0,568.0,0.806,16.0,21.8,0
24.2,47.0,30.3,360.0,0.537,10.0,17.4,0
14.9,61.2,16.8,276.0,0.197,8.0,6.2,2
24.0,94.6,50.4,475.0,0.399,1.0,13.9,0
24.0,53.7,58.4,638.0,0.735,4.0,4.3,0
25.1,66.9,37.6,595.0,0.602,4.0,10.4,0
22.6,31.8,33.1,361.0,0.544,1.0,12.2,1
23.3,87.4,45.0,545.0,0.171,6.0,16.0,0
25.8,51.4,37.7,680.0,0.618,10.0,30.6,0
28.7,78.9,20.7,309.0,0.425,12.0,3.2,2
24.2,57.8,27.6,531.0,0.49,10.0,10.2,2
23.5,71.0,33.3,761.0,0.773,5.0,27.0,1
26.6,72.1,42.0,291.0,0.435,4.0,5.8,0
14.5,51.9,38.1,728.0,0.452,5.0,4.5,0
28.9,79.7,41.4,811.0,0.653,6.0,17.2,0
26.0,46.3,13.6,480.0,0.777,2.0,15.3,2
26.2,74.0,48.6,458.0,0.548,4.0,2.3,0
31.8,53.0,38.1,706.0,0.884,4.0,6.6,0
14.3,66.3,78.8,486.0,0.39,19.0,3.8,1
14.2,51.7,31.8,96.0,0.358,13.0,3.9,1
27.6,60.9,43.2,502.0,0.343,10.0,14.5,0
26.0,40.7,83.3,605.0,0.323,3.0,14.5,1
27.0,64.5,41.1,653.0,0.681,11.0,10.2,1
23.2,60.8,36.9,361.0,0.444,3.0,3.2,1
30.0,50.3,22.2,471.0,0.366,11.0,4.0,2
31.6,59.0,62.5,696.0,0.688,5.0,13.6,0
28.9,62.4,19.5,509.0,0.768,15.0,2.6,1
24.4,48.9,44.8,245.0,0.809,2.0,1.6,0
13.4,57.7,30.4,743.0,0.778,11.0,7.0,0
30.6,41.9,35.0,481.0,0.455,15.0,10.2,0
33.3,100.0,15.2,716.0,0.67,6.0,1.9,1
29.9,79.1,59.5,269.0,0.709,5.0,14.1,0
20.7,64.9,33.6,498.0,0.535,7.0,9.4,0
30.0,81.1,18.6,612.0,0.65,10.0,3.6,1
31.2,24.4,58.0,504.0,0.395,4.0,11.0,1
35.4,14.0,29.9,307.0,0.507,4.0,1.2,1
20.7,52.8,43.4,90.0,0.687,21.0,7.5,0
24.6,35.2,51.5,794.0,0.891,5.0,7.8,0
30.5,55.7,45.6,565.0,0.827,6.0,10.3,0
26.3,63.7,3.0,730.0,0.739,5.0,11.3,2
19.3,76.6,49.1,687.0,0.634,10.0,17.8,0
28.5,39.5,36.4,627.0,0.606,4.0,9.9,0
29.5,67.2,32.7,462.0,0.359,6.0,2.5,1
26.5,60.3,36.3,608.0,0.47,13.0,4.5,1
27.3,66.3,12.2,778.0,0.475,12.0,50.7,2
24.4,50.6,41.1,535.0,0.723,5.0,1.9,0
34.9,84.9,16.2,862.0,0.79,7.0,36.7,2
20.6,58.1,33.4,250.0,0.753,3.0,33.1,0
22.5,91.9,40.5,231.0,0.833,7.0,2.4,0
26.1,45.8,55.2,698.0,0.633,24.0,20.1,1
31.3,73.4,24.9,373.0,0.443,12.0,13.9,2
17.0,58.9,61.2,888.0,0.611,3.0,22.7,0
18.1,54.1,53.1,761.0,0.49,1.0,4.7,1
13.8,71.4,31.1,806.0,0.738,3.0,13.9,0
26.2,54.6,20.3,679.0,0.555,2.0,5.7,1
19.3,12.1,14.9,354.0,0.602,6.0,3.7,1
23.7,8.0,42.3,221.0,0.745,14.0,10.9,0
30.0,82.9,26.2,789.0,0.487,6.0,17.4,2
22.2,82.1,57.2,250.0,0.794,4.0,16.2,0
27.4,94.0,27.1,805.0,0.377,5.0,21.2,1
24.2,59.7,23.6,641.0,0.675,10.0,5.0,1
30.0,36.7,41.7,506.0,0.604,7.0,32.9,1
28.9,52.4,27.0,600.0,0.769,3.0,10.6,0
21.8,60.2,38.1,604.0,0.373,12.0,3.5,1
25.0,41.9,53.8,484.0,0.344,3.0,20.1,1
32.3,89.7,39.9,777.0,0.755,7.0,9.5,0
28.4,100.0,39.9,770.0,0.55,4.0,6.4,0
17.6,68.6,41.3,548.0,0.604,6.0,9.6,0
29.9,59.8,10.9,412.0,0.501,3.0,1.5,2
19.5,36.7,44.3,755.0,0.784,7.0,28.5,0
34.5,87.8,40.6,156.0,0.674,2.0,15.2,0
32.1,61.4,52.3,600.0,0.663,4.0,10.7,0
27.7,54.8,47.7,653.0,0.409,5.0,7.9,1
26.9,68.7,34.8,371.0,0.71,3.0,21.9,0
24.7,49.5,54.5,695.0,0.441,16.0,29.6,1
30.1,62.6,33.3,515.0,0.501,4.0,3.1,0
23.8,34.0,42.0,422.0,0.374,5.0,10.7,1
27.4,79.6,33.0,693.0,0.592,7.0,13.3,0
31.2,58.1,45.4,325.0,0.812,2.0,21.8,0
22.6,80.9,32.0,676.0,0.661,1.0,16.9,0
22.3,56.4,64.4,163.0,0.54,5.0,13.9,0
18.8,57.5,70.3,571.0,0.64,1.0,9.9,0
19.6,38.2,52.0,528.0,0.639,8.0,2.7,0
15.0,73.7,62.7,423.0,0.632,9.0,11.2,0
30.4,44.2,13.4,590.0,0.652,8.0,8.2,1
36.9,51.2,15.3,506.0,0.433,11.0,3.1,2
34.6,60.0,32.9,710.0,0.639,5.0,29.7,1
16.2,62.2,38.7,621.0,0.304,16.0,10.5,1
30.3,29.3,34.8,601.0,0.724,8.0,16.5,1
34.5,55.8,11.7,573.0,0.422,15.0,8.5,2
23.3,74.3,56.4,435.0,0.832,11.0,4.1,0
26.6,53.2,72.5,466.0,0.18,5.0,17.4,1
14.0,56.0,58.5,565.0,0.921,8.0,31.1,0
27.6,62.9,55.4,489.0,0.325,9.0,21.5,1
19.6,57.7,41.6,720.0,0.404,1.0,14.4,2
27.2,41.5,24.5,537.0,0.674,2.0,8.3,1
16.6,59.3,39.2,588.0,0.731,19.0,12.4,0
29.3,77.9,71.7,268.0,0.569,9.0,17.0,0
32.1,41.1,32.4,690.0,0.781,13.0,7.7,1
21.3,53.3,30.7,415.0,0.477,5.0,16.8,1
19.2,35.1,55.7,332.0,0.548,16.0,8.8,0
13.1,76.9,56.8,816.0,0.566,5.0,1.0,0
24.4,58.3,24.4,646.0,0.523,9.0,4.3,1
22.5,44.7,33.8,696.0,0.272,17.0,9.2,1
16.7,61.7,30.0,602.0,0.616,10.0,11.2,0
28.7,38.3,39.1,503.0,0.599,3.0,20.1,0
23.3,41.4,55.7,470.0,0.814,6.0,13.0,0
19.5,33.7,25.1,660.0,0.389,8.0,2.0,2
22.7,40.8,55.4,724.0,0.505,10.0,17.0,0
32.4,84.4,39.6,508.0,0.837,14.0,8.0,1
29.6,46.8,75.2,893.0,0.673,10.0,2.7,0
25.2,68.4,43.1,484.0,0.719,6.0,16.9,0
29.7,44.9,36.4,269.0,0.702,5.0,18.8,1
19.0,73.7,47.2,210.0,0.702,5.0,11.7,0
26.2,41.5,32.6,216.0,0.948,4.0,13.5,0
26.9,60.7,9.3,446.0,0.636,4.0,11.4,2
23.2,61.0,34.2,478.0,0.438,13.0,16.5,0
28.6,100.0,33.9,643.0,0.735,7.0,9.0,0
21.3,71.3,12.5,515.0,0.518,4.0,0.9,2
29.1,49.3,36.8,672.0,0.6,6.0,4.4,1
29.3,72.3,4.9,528.0,0.687,5.0,5.2,2
8.5,98.5,32.4,522.0,0.472,1.0,8.0,1
33.1,30.7,41.9,416.0,0.528,10.0,8.7,1
7.7,44.8,39.6,776.0,0.706,14.0,27.7,0
22.3,55.7,31.4,244.0,0.521,12.0,10.4,1
32.2,52.5,36.6,574.0,0.795,11.0,13.5,0
24.1,54.0,25.5,487.0,0.442,2.0,9.3,1
17.2,36.5,38.2,661.0,0.442,16.0,11.4,1
19.4,85.3,38.9,516.0,0.95,4.0,13.4,0
32.2,34.4,23.6,522.0,0.345,2.0,21.6,2
14.5,56.4,42.3,472.0,0.615,1.0,21.3,0
32.8,78.8,42.2,771.0,0.95,8.0,2.6,1
25.7,59.5,35.3,520.0,0.615,16.0,5.4,0
18.8,42.4,76.7,875.0,0.862,14.0,7.9,0
22.5,35.7,35.7,569.0,0.737,7.0,20.1,1
19.9,55.9,33.5,524.0,0.619,13.0,12.4,1
31.2,46.4,31.2,494.0,0.596,24.0,8.7,0
30.4,63.7,22.5,622.0,0.239,5.0,3.4,2
15.7,34.8,49.0,414.0,0.563,9.0,17.5,0
23.6,74.6,27.0,546.0,0.662,16.0,22.3,1
20.8,62.1,28.9,521.0,0.662,2.0,4.6,0
33.8,63.4,29.4,579.0,0.95,2.0,1.9,0
17.9,85.9,22.2,583.0,0.671,18.0,9.7,0
35.6,52.1,10.0,592.0,0.733,13.0,9.9,2
25.8,46.9,30.6,537.0,0.83,4.0,26.7,1
19.0,50.1,52.0,802.0,0.717,3.0,6.2,0
21.9,56.5,41.2,596.0,0.605,2.0,5.3,0
21.2,58.4,63.0,989.0,0.605,8.0,5.2,0
18.4,45.0,50.0,529.0,0.557,4.0,3.6,0
26.6,23.6,46.4,693.0,0.7,4.0,8.9,1
18.6,49.9,68.1,389.0,0.589,2.0,18.3,0
12.9,66.5,36.4,772.0,0.732,7.0,18.8,0
23.7,62.5,39.0,393.0,0.438,2.0,3.8,0
15.2,81.6,37.8,602.0,0.646,10.0,20.7,0
21.5,95.2,62.7,472.0,0.899,15.0,10.5,0
20.5,73.7,38.0,601.0,0.58,8.0,1.4,0
20.8,84.9,27.6,478.0,0.95,13.0,16.8,0
38.0,73.8,47.4,378.0,0.649,6.0,21.5,0
26.3,90.8,24.9,471.0,0.61,3.0,6.6,1
27.5,93.3,46.5,797.0,0.641,5.0,10.3,0
15.3,77.1,44.6,604.0,0.564,1.0,8.6,0
22.1,72.7,35.0,288.0,0.263,4.0,11.1,1
27.3,56.3,47.1,717.0,0.778,6.0,8.4,1
19.9,59.3,14.2,360.0,0.95,7.0,11.9,1
31.4,53.9,40.6,654.0,0.706,13.0,0.8,0
18.8,71.2,30.6,620.0,0.717,16.0,6.4,1
24.3,47.0,83.8,631.0,0.587,8.0,9.2,1
22.5,56.6,40.5,854.0,0.828,3.0,15.4,0
27.0,17.6,28.5,371.0,0.613,3.0,0.9,0
22.2,91.0,15.9,630.0,0.668,4.0,21.5,1
24.4,56.0,58.9,747.0,0.338,3.0,10.4,1
24.6,68.2,32.4,404.0,0.525,8.0,20.3,1
21.6,86.2,25.3,386.0,0.686,3.0,13.2,1
28.9,65.4,43.4,468.0,0.783,17.0,25.4,0
27.4,86.0,48.4,578.0,0.788,12.0,13.8,0
25.5,37.6,48.1,266.0,0.336,14.0,2.1,1
23.4,100.0,38.3,619.0,0.354,4.0,16.0,0
30.8,79.6,40.5,266.0,0.725,3.0,11.2,0
24.6,63.8,41.7,753.0,0.486,4.0,6.0,0
24.2,85.7,43.4,612.0,0.781,7.0,11.6,0
26.6,39.0,44.8,864.0,0.327,6.0,14.1,2
36.2,54.8,55.5,640.0,0.602,16.0,12.0,0
18.0,86.0,38.9,465.0,0.614,18.0,2.7,0
30.6,26.4,24.9,376.0,0.706,7.0,27.1,1
14.6,70.1,35.7,563.0,0.434,2.0,17.7,0
27.3,69.6,50.1,515.0,0.266,5.0,9.9,0
35.5,95.4,9.4,734.0,0.651,32.0,7.9,2
28.9,31.5,9.5,353.0,0.715,2.0,25.9,2
27.0,89.0,52.7,884.0,0.801,8.0,12.0,0
22.6,49.9,62.3,749.0,0.555,4.0,2.8,0
26.2,52.0,17.8,483.0,0.76,23.0,26.0,1
24.5,38.0,39.6,844.0,0.707,8.0,7.0,0
21.3,40.4,31.6,379.0,0.858,4.0,2.8,0
24.3,67.3,33.8,557.0,0.61,5.0,12.1,0
27.2,40.0,42.9,290.0,0.309,1.0,5.7,1
21.4,73.3,17.3,852.0,0.608,8.0,9.1,2
21.2,48.1,20.3,223.0,0.636,8.0,13.6,1
17.8,38.2,33.2,261.0,0.713,2.0,0.3,0
28.3,50.5,35.7,406.0,0.344,10.0,11.0,1
29.3,66.1,20.0,758.0,0.564,17.0,22.2,2
27.4,55.0,50.6,692.0,0.776,2.0,3.1,0
31.8,60.6,31.3,542.0,0.601,10.0,0.6,1
26.5,72.5,31.3,703.0,0.565,10.0,18.1,1
28.4,79.5,42.5,499.0,0.95,7.0,10.6,0
27.8,54.4,35.9,596.0,0.427,8.0,14.8,0
25.5,41.2,51.4,817.0,0.842,4.0,7.0,0
22.8,61.4,23.1,476.0,0.804,1.0,11.9,1
39.3,68.5,15.6,382.0,0.579,8.0,26.2,2
23.3,33.7,33.0,605.0,0.614,12.0,15.0,1
22.0,44.0,39.0,653.0,0.613,3.0,3.5,0
28.6,47.1,18.1,540.0,0.653,4.0,20.9,2
27.5,56.3,15.8,701.0,0.513,3.0,9.4,1
17.6,46.3,40.9,484.0,0.543,9.0,1.0,0
32.7,72.7,25.9,543.0,0.556,8.0,4.8,1
25.4,31.1,14.8,587.0,0.562,3.0,3.9,2
19.3,31.6,53.4,572.0,0.564,6.0,9.1,0
33.1,54.0,27.9,810.0,0.217,6.0,21.3,2
29.8,56.8,56.4,587.0,0.638,8.0,17.5,0
18.4,33.8,38.5,465.0,0.525,5.0,5.9,0
36.7,49.1,42.7,615.0,0.284,14.0,13.9,2
30.0,52.8,34.6,702.0,0.557,9.0,6.6,1
25.9,52.9,3.0,659.0,0.551,14.0,7.9,2
35.5,62.7,19.8,649.0,0.85,8.0,12.6,2
27.0,48.1,36.0,250.0,0.523,9.0,3.1,1
25.8,86.6,43.8,71.0,0.74,2.0,8.4,0
22.0,68.8,9.4,750.0,0.869,8.0,8.5,2
29.5,45.5,37.1,599.0,0.507,6.0,5.3,0
28.9,61.7,20.0,516.0,0.611,15.0,13.8,2
26.1,62.2,41.8,645.0,0.931,13.0,13.9,0
21.3,81.9,37.7,867.0,0.661,16.0,4.2,0
26.8,49.2,49.9,774.0,0.687,4.0,3.0,0
25.6,73.8,55.1,693.0,0.547,6.0,9.5,0
18.0,60.8,45.3,360.0,0.744,17.0,4.7,0
17.2,86.8,51.8,384.0,0.613,4.0,7.1,0
29.4,83.2,32.4,90.0,0.29,15.0,0.2,1
10.4,63.5,83.2,634.0,0.556,14.0,8.5,1
27.2,55.3,18.5,720.0,0.407,6.0,7.4,2
23.1,69.1,29.6,734.0,0.64,20.0,3.2,1
33.8,56.8,52.4,642.0,0.455,14.0,16.8,1
23.0,90.2,50.0,492.0,0.706,2.0,7.3,0
30.0,61.4,45.8,418.0,0.628,18.0,10.4,0
23.6,52.7,48.8,371.0,0.395,6.0,16.2,0
26.7,51.7,4.7,491.0,0.531,9.0,14.4,2
30.4,38.2,63.4,344.0,0.732,9.0,2.4,0
23.2,70.0,34.7,836.0,0.827,10.0,10.8,0
32.0,45.2,57.9,286.0,0.458,17.0,5.2,0
20.0,79.8,5.5,485.0,0.422,9.0,20.2,2
27.8,36.7,42.1,171.0,0.95,6.0,30.0,0
31.5,62.3,29.0,573.0,0.618,3.0,22.0,0
30.0,80.7,47.2,520.0,0.636,5.0,16.5,0
37.5,21.3,43.1,456.0,0.487,14.0,9.2,1
21.4,96.3,43.9,352.0,0.659,16.0,17.5,0
17.7,52.3,21.1,520.0,0.929,5.0,1.6,1
20.0,62.5,37.1,422.0,0.666,12.0,5.7,0
30.0,70.3,35.1,495.0,0.812,4.0,14.0,1
29.0,73.1,45.9,872.0,0.625,1.0,8.3,0
26.6,64.9,53.8,551.0,0.435,2.0,3.7,0
19.3,78.0,40.4,616.0,0.497,14.0,13.7,0
30.6,69.3,17.6,436.0,0.419,1.0,25.0,2
18.7,91.7,39.7,379.0,0.659,11.0,23.5,0
33.0,69.4,79.8,516.0,0.84,8.0,5.8,1
43.1,95.4,64.3,971.0,0.649,15.0,28.0,1
28.2,76.2,3.0,468.0,0.565,8.0,6.7,2
29.5,27.5,39.0,585.0,0.478,10.0,11.0,1
23.0,100.0,52.9,371.0,0.684,8.0,19.5,0
15.1,49.7,35.1,50.0,0.397,9.0,0.8,1
22.4,86.9,30.6,378.0,0.416,7.0,10.5,1
19.4,60.5,33.7,949.0,0.782,10.0,4.6,1
17.3,79.1,46.8,627.0,0.57,5.0,7.4,0
36.3,47.6,19.6,815.0,0.566,13.0,19.5,2
27.6,71.3,57.0,457.0,0.59,7.0,6.7,0
28.3,55.4,37.1,96.0,0.751,12.0,9.2,0
24.1,88.4,23.0,320.0,0.65,4.0,9.6,1
25.0,67.9,56.0,591.0,0.486,5.0,15.9,0
31.8,76.8,13.3,563.0,0.493,2.0,18.6,2
25.8,21.0,29.1,518.0,0.585,9.0,12.1,1
29.2,58.5,28.9,425.0,0.674,9.0,7.2,0
24.8,67.4,72.3,689.0,0.614,4.0,11.5,0
23.9,64.0,27.0,430.0,0.598,7.0,7.0,1
17.6,77.3,3.5,575.0,0.628,3.0,29.6,2
14.1,53.4,28.7,555.0,0.613,14.0,9.2,1
24.4,60.9,45.3,454.0,0.48,13.0,21.7,0
26.3,81.3,50.5,361.0,0.819,7.0,21.8,0
18.3,19.0,74.4,443.0,0.533,6.0,12.2,1
25.8,70.6,60.5,857.0,0.643,2.0,13.3,0
26.3,54.0,41.0,720.0,0.249,12.0,13.4,1
13.1,43.6,23.7,704.0,0.581,3.0,15.3,1
20.5,66.1,64.0,378.0,0.422,13.0,3.5,1
28.4,82.1,32.1,261.0,0.444,2.0,38.7,1
28.3,78.7,27.5,717.0,0.95,3.0,11.3,1
19.1,57.6,31.3,683.0,0.665,2.0,24.9,0
27.0,75.8,18.0,545.0,0.841,3.0,11.5,1
32.1,75.6,30.6,453.0,0.774,28.0,12.0,0
30.7,58.4,34.3,256.0,0.797,6.0,6.0,0
25.4,47.5,49.7,676.0,0.584,11.0,6.8,0
23.2,48.6,31.8,734.0,0.909,3.0,1.3,0
22.2,75.1,17.7,398.0,0.772,4.0,33.9,1
28.8,59.2,12.3,383.0,0.627,21.0,22.1,1
27.2,41.2,41.4,743.0,0.667,6.0,6.0,0
29.8,29.7,39.2,404.0,0.595,8.0,10.7,0
26.8,75.0,29.1,840.0,0.629,9.0,15.5,1
30.9,50.2,30.5,500.0,0.612,19.0,3.8,1
26.6,65.9,44.2,450.0,0.689,0.0,5.5,0
30.7,82.3,60.2,528.0,0.933,14.0,9.6,1
31.2,36.4,25.5,450.0,0.403,16.0,26.1,2
21.2,59.2,39.4,723.0,0.826,10.0,5.9,0
15.2,56.9,53.3,679.0,0.554,5.0,15.8,0
35.3,66.8,25.6,716.0,0.849,8.0,32.8,2
27.5,82.3,37.7,553.0,0.56,3.0,22.3,0
15.7,36.1,37.4,438.0,0.694,1.0,3.4,0
21.7,70.3,17.0,518.0,0.591,8.0,7.0,1
30.6,78.6,40.7,443.0,0.308,0.0,9.6,1
24.3,56.6,38.5,784.0,0.933,4.0,5.2,1
22.9,57.5,46.9,700.0,0.45,3.0,19.9,0
34.4,67.5,19.0,504.0,0.635,5.0,3.0,1
19.7,66.2,38.2,353.0,0.431,6.0,6.0,0
21.2,70.5,60.1,797.0,0.379,2.0,13.2,1
27.3,70.1,71.2,545.0,0.583,10.0,10.2,0
28.3,42.3,58.5,497.0,0.513,16.0,5.1,1
29.0,77.8,19.2,799.0,0.41,3.0,28.0,2
31.5,81.0,45.2,428.0,0.614,2.0,4.0,0
27.2,63.3,30.3,463.0,0.353,6.0,17.9,1
28.9,33.1,42.5,478.0,0.643,1.0,14.9,0
24.4,57.9,25.6,283.0,0.597,7.0,15.6,1
26.4,63.5,10.6,577.0,0.174,14.0,2.2,2
26.6,39.4,32.5,383.0,0.526,2.0,9.7,1
27.3,53.5,49.6,417.0,0.704,19.0,12.3,0
30.6,34.6,42.6,393.0,0.429,5.0,13.7,0
29.3,70.9,44.4,414.0,0.712,5.0,8.8,0
26.3,63.0,41.5,369.0,0.698,4.0,15.8,0
21.1,30.4,44.5,564.0,0.437,12.0,9.2,0
26.4,66.3,46.5,492.0,0.618,7.0,4.9,0
25.8,59.0,33.6,529.0,0.768,5.0,5.2,1
27.2,69.3,39.3,944.0,0.462,3.0,14.2,1
39.2,53.0,65.9,492.0,0.583,8.0,5.4,1
22.9,45.6,40.3,629.0,0.827,16.0,16.7,0
28.5,46.1,38.7,649.0,0.466,5.0,5.4,0
32.4,50.3,39.6,509.0,0.703,7.0,3.6,1
26.6,60.3,34.5,569.0,0.426,2.0,34.3,1
40.0,62.7,31.0,524.0,0.591,7.0,24.6,2
